Spot Pairs,Order Type,Direction,feeCoin,ExecFeeV2,Filled Value,Filled Price,Filled Quantity,Fees,Transaction ID,Order No.,Timestamp (UTC)
ETHUSDT,LIMIT,SELL,USDT,7.74468305,7744.68305000000000000000,3695.00000000000000000000,2.09599000000000000000,7.74468305000000000000,2280000001232430031, 72901632,09:28 2025-07-25
ETHUSDT,LIMIT,BUY,ETH,0.00001353,48.70800000000000000000,3600.00000000000000000000,0.01353000000000000000,0.00001353000000000000,2280000001228561040, 15892992,15:13 2025-07-23
ETHUSDT,LIMIT,BUY,ETH,0.00208456,7546.10720000000000000000,3620.00000000000000000000,2.08456000000000000000,0.00208456000000000000,2280000001225880553, 93458176,09:17 2025-07-22
ETHUSDT,MARKET,SELL,USDT,10.016223084,5564.56838000000000000000,3626.00000000000000000000,1.53463000000000000000,10.01622308400000000000,2280000001225771950, 28132096,08:18 2025-07-22
ETHUSDT,MARKET,SELL,USDT,3.58974,1994.30000000000000000000,3626.00000000000000000000,0.55000000000000000000,3.58974000000000000000,2280000001225771949, 28132096,08:18 2025-07-22
ANIMEUSDT,MARKET,SELL,USDT,0.0022343166,1.24128700000000000000,0.01861000000000000000,66.70000000000000000000,0.00223431660000000000,2270000000996988293, 49332224,20:05 2025-07-17
ANIMEUSDT,MARKET,SELL,USDT,0.00209475,1.16375000000000000000,0.01862000000000000000,62.50000000000000000000,0.00209475000000000000,2270000000996988292, 49332224,20:05 2025-07-17
PENGUUSDT,MARKET,SELL,USDT,0.02746548,15.25860000000000000000,0.02940000000000000000,519.00000000000000000000,0.02746548000000000000,2200000000923582668, 06795008,20:05 2025-07-17
PENGUUSDT,MARKET,SELL,USDT,0.00381024,2.11680000000000000000,0.02940000000000000000,72.00000000000000000000,0.00381024000000000000,2200000000923582667, 06795008,20:05 2025-07-17
PENGUUSDT,MARKET,SELL,USDT,0.01635228,9.08460000000000000000,0.02940000000000000000,309.00000000000000000000,0.01635228000000000000,2200000000923582666, 06795008,20:05 2025-07-17
SOLUSDT,LIMIT,BUY,SOL,0.00003,5.27070000000000000000,175.69000000000000000000,0.03000000000000000000,0.00003000000000000000,2210000000753981113, 11021824,13:15 2025-07-17
